date	post_id	title	url
2020-04-26	119339	Authors to correct influential Imperial College COVID-19 report after learning it cited a withdrawn preprint	https://retractionwatch.com/2020/04/26/authors-to-correct-influential-imperial-college-covid-19-report-after-learning-it-cited-a-withdrawn-preprint/
2020-04-25	119319	Weekend reads: The promise and peril of speedy coronavirus research; a JAMA retraction; Google Scholar indexes a lunch menu	https://retractionwatch.com/2020/04/25/weekend-reads-the-promise-and-peril-of-speedy-coronavirus-research-a-jama-retraction-google-scholar-indexes-a-lunch-menu/
2020-04-22	119296	A year after a university asked two Elsevier journals to retract papers, they haven’t	https://retractionwatch.com/2020/04/22/a-year-after-a-university-asked-two-elsevier-journals-to-retract-papers-they-havent/
2020-04-18	119275	Weekend reads: The effects of coronavirus on the literature; a sting involving Big Bird; a made-up name appears in a medical journal	https://retractionwatch.com/2020/04/18/weekend-reads-the-effects-of-coronavirus-on-the-literature-a-sting-involving-big-bird-a-made-up-name-appears-in-a-medical-journal/
2020-04-17	119271	The tale of the secret publishing ban	https://retractionwatch.com/2020/04/17/the-tale-of-the-secret-publishing-ban/
2020-04-15	119268	Journals have retracted or flagged more than 40 papers from China that appear to have used organ transplants from executed prisoners	https://retractionwatch.com/2020/04/15/journals-have-retracted-or-flagged-more-than-40-papers-from-china-that-appear-to-have-used-organ-transplants-from-executed-prisoners/
2020-04-11	119248	Weekend reads: Should expertise in COVID-19 modeling justify a reprieve for grant fraud?; bypassing publishing; “a torrent of ‘bad science?'”	https://retractionwatch.com/2020/04/11/weekend-reads-should-expertise-in-covid-19-modeling-justify-a-reprieve-for-grant-fraud-bypassing-publishing-a-torrent-of-bad-science/
2020-04-09	119237	Agriculture researcher up to 15 retractions for fake peer review	https://retractionwatch.com/2020/04/09/agriculture-researcher-up-to-15-retractions-for-fake-peer-review/
2020-04-04	119214	Weekend reads: COVID-19 and peer review; blaming a spell-checker for plagiarism; the fastest retracting country	https://retractionwatch.com/2020/04/04/weekend-reads-covid-19-and-peer-review-blaming-a-spell-checker-for-plagiarism-the-fastest-retracting-country/
2020-03-30	119183	Former UCSD prof who resigned amid investigation into China ties retracts paper for ‘inadvertently misidentified’ images	https://retractionwatch.com/2020/03/30/former-ucsd-prof-who-resigned-amid-investigation-into-china-ties-retracts-paper-for-inadvertently-misidentified-images/
